gene_id	gene_symbol	ensembl_id	gene_title	gene_type	src	feature_space
6018	RLF	ENSG00000117000	rearranged L-myc fusion	protein-coding	NCBI	best inferred
6019	RLN2	ENSG00000107014	relaxin 2	protein-coding	NCBI	best inferred
6035	RNASE1	ENSG00000129538	ribonuclease A family member 1, pancreatic	protein-coding	NCBI	best inferred
6039	RNASE6	ENSG00000169413	ribonuclease A family member k6	protein-coding	NCBI	best inferred
6041	RNASEL	ENSG00000135828	ribonuclease L	protein-coding	NCBI	best inferred
6045	RNF2	ENSG00000121481	ring finger protein 2	protein-coding	NCBI	best inferred
6046	BRD2	ENSG00000204256	bromodomain containing 2	protein-coding	NCBI	best inferred
6047	RNF4	ENSG00000063978	ring finger protein 4	protein-coding	NCBI	best inferred
6048	RNF5	ENSG00000204308	ring finger protein 5	protein-coding	NCBI	best inferred
6049	RNF6	ENSG00000127870	ring finger protein 6	protein-coding	NCBI	best inferred
6051	RNPEP	ENSG00000176393	arginyl aminopeptidase	protein-coding	NCBI	best inferred
6059	ABCE1	ENSG00000164163	ATP binding cassette subfamily E member 1	protein-coding	NCBI	best inferred
6091	ROBO1	ENSG00000169855	roundabout guidance receptor 1	protein-coding	NCBI	best inferred
6093	ROCK1	ENSG00000067900	Rho associated coiled-coil containing protein kinase 1	protein-coding	NCBI	best inferred
6094	ROM1	ENSG00000149489	retinal outer segment membrane protein 1	protein-coding	NCBI	best inferred
6095	RORA	ENSG00000069667	RAR related orphan receptor A	protein-coding	NCBI	best inferred
6097	RORC	ENSG00000143365	RAR related orphan receptor C	protein-coding	NCBI	best inferred
6102	RP2	ENSG00000102218	RP2 activator of ARL3 GTPase	protein-coding	NCBI	best inferred
6103	RPGR	ENSG00000156313	retinitis pigmentosa GTPase regulator	protein-coding	NCBI	best inferred
6120	RPE	ENSG00000197713	ribulose-5-phosphate-3-epimerase	protein-coding	NCBI	best inferred
6122	RPL3	ENSG00000100316	ribosomal protein L3	protein-coding	NCBI	best inferred
6124	RPL4	ENSG00000174444	ribosomal protein L4	protein-coding	NCBI	best inferred
6125	RPL5	ENSG00000122406	ribosomal protein L5	protein-coding	NCBI	best inferred
6128	RPL6	ENSG00000089009	ribosomal protein L6	protein-coding	NCBI	best inferred
6129	RPL7	ENSG00000147604	ribosomal protein L7	protein-coding	NCBI	best inferred
6130	RPL7A	ENSG00000148303	ribosomal protein L7a	protein-coding	NCBI	best inferred
6132	RPL8	ENSG00000161016	ribosomal protein L8	protein-coding	NCBI	best inferred
6134	RPL10	ENSG00000147403	ribosomal protein L10	protein-coding	NCBI	best inferred
6135	RPL11	ENSG00000142676	ribosomal protein L11	protein-coding	NCBI	best inferred
6136	RPL12	ENSG00000197958	ribosomal protein L12	protein-coding	NCBI	best inferred
6137	RPL13	ENSG00000167526	ribosomal protein L13	protein-coding	NCBI	best inferred
6138	RPL15	ENSG00000174748	ribosomal protein L15	protein-coding	NCBI	best inferred
6139	RPL17	ENSG00000265681	ribosomal protein L17	protein-coding	NCBI	best inferred
6141	RPL18	ENSG00000063177	ribosomal protein L18	protein-coding	NCBI	best inferred
6143	RPL19	ENSG00000108298	ribosomal protein L19	protein-coding	NCBI	best inferred
6146	RPL22	ENSG00000116251	ribosomal protein L22	protein-coding	NCBI	best inferred
6147	RPL23A	ENSG00000198242	ribosomal protein L23a	protein-coding	NCBI	best inferred
6150	MRPL23	ENSG00000214026	mitochondrial ribosomal protein L23	protein-coding	NCBI	best inferred
6152	RPL24	ENSG00000114391	ribosomal protein L24	protein-coding	NCBI	best inferred
6154	RPL26	ENSG00000161970	ribosomal protein L26	protein-coding	NCBI	best inferred
6155	RPL27	ENSG00000131469	ribosomal protein L27	protein-coding	NCBI	best inferred
6156	RPL30	ENSG00000156482	ribosomal protein L30	protein-coding	NCBI	best inferred
6157	RPL27A	ENSG00000166441	ribosomal protein L27a	protein-coding	NCBI	best inferred
6158	RPL28	ENSG00000108107	ribosomal protein L28	protein-coding	NCBI	best inferred
6159	RPL29	ENSG00000162244	ribosomal protein L29	protein-coding	NCBI	best inferred
6160	RPL31	ENSG00000071082	ribosomal protein L31	protein-coding	NCBI	best inferred
6161	RPL32	ENSG00000144713	ribosomal protein L32	protein-coding	NCBI	best inferred
6164	RPL34	ENSG00000109475	ribosomal protein L34	protein-coding	NCBI	best inferred
6165	RPL35A	ENSG00000182899	ribosomal protein L35a	protein-coding	NCBI	best inferred
6166	RPL36AL	ENSG00000165502	ribosomal protein L36a like	protein-coding	NCBI	best inferred
6167	RPL37	ENSG00000145592	ribosomal protein L37	protein-coding	NCBI	best inferred
6168	RPL37A	ENSG00000197756	ribosomal protein L37a	protein-coding	NCBI	best inferred
6169	RPL38	ENSG00000172809	ribosomal protein L38	protein-coding	NCBI	best inferred
6171	RPL41	ENSG00000229117	ribosomal protein L41	protein-coding	NCBI	best inferred
6175	RPLP0	ENSG00000089157	ribosomal protein lateral stalk subunit P0	protein-coding	NCBI	best inferred
6176	RPLP1	ENSG00000137818	ribosomal protein lateral stalk subunit P1	protein-coding	NCBI	best inferred
6181	RPLP2	ENSG00000177600	ribosomal protein lateral stalk subunit P2	protein-coding	NCBI	best inferred
6183	MRPS12	ENSG00000128626	mitochondrial ribosomal protein S12	protein-coding	NCBI	best inferred
6185	RPN2	ENSG00000118705	ribophorin II	protein-coding	NCBI	best inferred
6187	RPS2	ENSG00000140988	ribosomal protein S2	protein-coding	NCBI	best inferred
6188	RPS3	ENSG00000149273	ribosomal protein S3	protein-coding	NCBI	best inferred
6189	RPS3A	ENSG00000145425	ribosomal protein S3A	protein-coding	NCBI	best inferred
6191	RPS4X	ENSG00000198034	ribosomal protein S4 X-linked	protein-coding	NCBI	best inferred
6192	RPS4Y1	ENSG00000129824	ribosomal protein S4 Y-linked 1	protein-coding	NCBI	best inferred
6196	RPS6KA2	ENSG00000071242	ribosomal protein S6 kinase A2	protein-coding	NCBI	best inferred
6197	RPS6KA3	ENSG00000177189	ribosomal protein S6 kinase A3	protein-coding	NCBI	best inferred
6198	RPS6KB1	ENSG00000108443	ribosomal protein S6 kinase B1	protein-coding	NCBI	best inferred
6199	RPS6KB2	ENSG00000175634	ribosomal protein S6 kinase B2	protein-coding	NCBI	best inferred
6201	RPS7	ENSG00000171863	ribosomal protein S7	protein-coding	NCBI	best inferred
6202	RPS8	ENSG00000142937	ribosomal protein S8	protein-coding	NCBI	best inferred
6203	RPS9	ENSG00000170889	ribosomal protein S9	protein-coding	NCBI	best inferred
6206	RPS12	ENSG00000112306	ribosomal protein S12	protein-coding	NCBI	best inferred
6207	RPS13	ENSG00000110700	ribosomal protein S13	protein-coding	NCBI	best inferred
6208	RPS14	ENSG00000164587	ribosomal protein S14	protein-coding	NCBI	best inferred
6210	RPS15A	ENSG00000134419	ribosomal protein S15a	protein-coding	NCBI	best inferred
6217	RPS16	ENSG00000105193	ribosomal protein S16	protein-coding	NCBI	best inferred
6218	RPS17	ENSG00000182774	ribosomal protein S17	protein-coding	NCBI	best inferred
6223	RPS19	ENSG00000105372	ribosomal protein S19	protein-coding	NCBI	best inferred
6224	RPS20	ENSG00000008988	ribosomal protein S20	protein-coding	NCBI	best inferred
6227	RPS21	ENSG00000171858	ribosomal protein S21	protein-coding	NCBI	best inferred
6228	RPS23	ENSG00000186468	ribosomal protein S23	protein-coding	NCBI	best inferred
6229	RPS24	ENSG00000138326	ribosomal protein S24	protein-coding	NCBI	best inferred
6230	RPS25	ENSG00000118181	ribosomal protein S25	protein-coding	NCBI	best inferred
6232	RPS27	ENSG00000177954	ribosomal protein S27	protein-coding	NCBI	best inferred
6233	RPS27A	ENSG00000143947	ribosomal protein S27a	protein-coding	NCBI	best inferred
6235	RPS29	ENSG00000213741	ribosomal protein S29	protein-coding	NCBI	best inferred
6236	RRAD	ENSG00000166592	RRAD, Ras related glycolysis inhibitor and calcium channel regulator	protein-coding	NCBI	best inferred
6237	RRAS	ENSG00000126458	RAS related	protein-coding	NCBI	best inferred
6238	RRBP1	ENSG00000125844	ribosome binding protein 1	protein-coding	NCBI	best inferred
6239	RREB1	ENSG00000124782	ras responsive element binding protein 1	protein-coding	NCBI	best inferred
6240	RRM1	ENSG00000167325	ribonucleotide reductase catalytic subunit M1	protein-coding	NCBI	best inferred
6241	RRM2	ENSG00000171848	ribonucleotide reductase regulatory subunit M2	protein-coding	NCBI	best inferred
6249	CLIP1	ENSG00000130779	CAP-Gly domain containing linker protein 1	protein-coding	NCBI	best inferred
6252	RTN1	ENSG00000139970	reticulon 1	protein-coding	NCBI	best inferred
6256	RXRA	ENSG00000186350	retinoid X receptor alpha	protein-coding	NCBI	best inferred
6257	RXRB	ENSG00000204231	retinoid X receptor beta	protein-coding	NCBI	best inferred
6258	RXRG	ENSG00000143171	retinoid X receptor gamma	protein-coding	NCBI	best inferred
6259	RYK	ENSG00000163785	receptor like tyrosine kinase	protein-coding	NCBI	best inferred
6261	RYR1	ENSG00000196218	ryanodine receptor 1	protein-coding	NCBI	best inferred
6262	RYR2	ENSG00000198626	ryanodine receptor 2	protein-coding	NCBI	best inferred
6263	RYR3	ENSG00000198838	ryanodine receptor 3	protein-coding	NCBI	best inferred
6272	SORT1	ENSG00000134243	sortilin 1	protein-coding	NCBI	best inferred
6273	S100A2	ENSG00000196754	S100 calcium binding protein A2	protein-coding	NCBI	best inferred
6274	S100A3	ENSG00000188015	S100 calcium binding protein A3	protein-coding	NCBI	best inferred
6276	S100A5	ENSG00000196420	S100 calcium binding protein A5	protein-coding	NCBI	best inferred
6277	S100A6	ENSG00000197956	S100 calcium binding protein A6	protein-coding	NCBI	best inferred
6279	S100A8	ENSG00000143546	S100 calcium binding protein A8	protein-coding	NCBI	best inferred
6280	S100A9	ENSG00000163220	S100 calcium binding protein A9	protein-coding	NCBI	best inferred
6281	S100A10	ENSG00000197747	S100 calcium binding protein A10	protein-coding	NCBI	best inferred
6282	S100A11	ENSG00000163191	S100 calcium binding protein A11	protein-coding	NCBI	best inferred
6283	S100A12	ENSG00000163221	S100 calcium binding protein A12	protein-coding	NCBI	best inferred
6285	S100B	ENSG00000160307	S100 calcium binding protein B	protein-coding	NCBI	best inferred
6286	S100P	ENSG00000163993	S100 calcium binding protein P	protein-coding	NCBI	best inferred
6293	VPS52	ENSG00000223501	VPS52 subunit of GARP complex	protein-coding	NCBI	best inferred
6294	SAFB	ENSG00000160633	scaffold attachment factor B	protein-coding	NCBI	best inferred
6296	ACSM3	ENSG00000005187	acyl-CoA synthetase medium chain family member 3	protein-coding	NCBI	best inferred
6297	SALL2	ENSG00000165821	spalt like transcription factor 2	protein-coding	NCBI	best inferred
6299	SALL1	ENSG00000103449	spalt like transcription factor 1	protein-coding	NCBI	best inferred
6301	SARS	ENSG00000031698	seryl-tRNA synthetase	protein-coding	NCBI	best inferred
6302	TSPAN31	ENSG00000135452	tetraspanin 31	protein-coding	NCBI	best inferred
6303	SAT1	ENSG00000130066	spermidine/spermine N1-acetyltransferase 1	protein-coding	NCBI	best inferred
6305	SBF1	ENSG00000100241	SET binding factor 1	protein-coding	NCBI	best inferred
6307	MSMO1	ENSG00000052802	methylsterol monooxygenase 1	protein-coding	NCBI	best inferred
6309	SC5D	ENSG00000109929	sterol-C5-desaturase	protein-coding	NCBI	best inferred
6310	ATXN1	ENSG00000124788	ataxin 1	protein-coding	NCBI	best inferred
6311	ATXN2	ENSG00000204842	ataxin 2	protein-coding	NCBI	best inferred
6314	ATXN7	ENSG00000163635	ataxin 7	protein-coding	NCBI	best inferred
6317	SERPINB3	ENSG00000057149	serpin family B member 3	protein-coding	NCBI	best inferred
6318	SERPINB4	ENSG00000206073	serpin family B member 4	protein-coding	NCBI	best inferred
6319	SCD	ENSG00000099194	stearoyl-CoA desaturase	protein-coding	NCBI	best inferred
6320	CLEC11A	ENSG00000105472	C-type lectin domain containing 11A	protein-coding	NCBI	best inferred
6322	SCML1	ENSG00000047634	Scm polycomb group protein like 1	protein-coding	NCBI	best inferred
6323	SCN1A	ENSG00000144285	sodium voltage-gated channel alpha subunit 1	protein-coding	NCBI	best inferred
6324	SCN1B	ENSG00000105711	sodium voltage-gated channel beta subunit 1	protein-coding	NCBI	best inferred
6327	SCN2B	ENSG00000149575	sodium voltage-gated channel beta subunit 2	protein-coding	NCBI	best inferred
6328	SCN3A	ENSG00000153253	sodium voltage-gated channel alpha subunit 3	protein-coding	NCBI	best inferred
6329	SCN4A	ENSG00000007314	sodium voltage-gated channel alpha subunit 4	protein-coding	NCBI	best inferred
6332	SCN7A	ENSG00000136546	sodium voltage-gated channel alpha subunit 7	protein-coding	NCBI	best inferred
6334	SCN8A	ENSG00000196876	sodium voltage-gated channel alpha subunit 8	protein-coding	NCBI	best inferred
6337	SCNN1A	ENSG00000111319	sodium channel epithelial 1 alpha subunit	protein-coding	NCBI	best inferred
6338	SCNN1B	ENSG00000168447	sodium channel epithelial 1 beta subunit	protein-coding	NCBI	best inferred
6339	SCNN1D	ENSG00000162572	sodium channel epithelial 1 delta subunit	protein-coding	NCBI	best inferred
6351	CCL4	ENSG00000275302	C-C motif chemokine ligand 4	protein-coding	NCBI	best inferred
6352	CCL5	ENSG00000271503	C-C motif chemokine ligand 5	protein-coding	NCBI	best inferred
6355	CCL8	ENSG00000108700	C-C motif chemokine ligand 8	protein-coding	NCBI	best inferred
6356	CCL11	ENSG00000172156	C-C motif chemokine ligand 11	protein-coding	NCBI	best inferred
6357	CCL13	ENSG00000181374	C-C motif chemokine ligand 13	protein-coding	NCBI	best inferred
6360	CCL16	ENSG00000275152	C-C motif chemokine ligand 16	protein-coding	NCBI	best inferred
6362	CCL18	ENSG00000275385	C-C motif chemokine ligand 18	protein-coding	NCBI	best inferred
6363	CCL19	ENSG00000172724	C-C motif chemokine ligand 19	protein-coding	NCBI	best inferred
6364	CCL20	ENSG00000115009	C-C motif chemokine ligand 20	protein-coding	NCBI	best inferred
6366	CCL21	ENSG00000137077	C-C motif chemokine ligand 21	protein-coding	NCBI	best inferred
6367	CCL22	ENSG00000102962	C-C motif chemokine ligand 22	protein-coding	NCBI	best inferred
6368	CCL23	ENSG00000274736	C-C motif chemokine ligand 23	protein-coding	NCBI	best inferred
6372	CXCL6	ENSG00000124875	C-X-C motif chemokine ligand 6	protein-coding	NCBI	best inferred
6374	CXCL5	ENSG00000163735	C-X-C motif chemokine ligand 5	protein-coding	NCBI	best inferred
6375	XCL1	ENSG00000143184	X-C motif chemokine ligand 1	protein-coding	NCBI	best inferred
6376	CX3CL1	ENSG00000006210	C-X3-C motif chemokine ligand 1	protein-coding	NCBI	best inferred
6382	SDC1	ENSG00000115884	syndecan 1	protein-coding	NCBI	best inferred
6383	SDC2	ENSG00000169439	syndecan 2	protein-coding	NCBI	best inferred
6385	SDC4	ENSG00000124145	syndecan 4	protein-coding	NCBI	best inferred
6386	SDCBP	ENSG00000137575	syndecan binding protein	protein-coding	NCBI	best inferred
6387	CXCL12	ENSG00000107562	C-X-C motif chemokine ligand 12	protein-coding	NCBI	best inferred
6388	SDF2	ENSG00000132581	stromal cell derived factor 2	protein-coding	NCBI	best inferred
6389	SDHA	ENSG00000073578	succinate dehydrogenase complex flavoprotein subunit A	protein-coding	NCBI	best inferred
6391	SDHC	ENSG00000143252	succinate dehydrogenase complex subunit C	protein-coding	NCBI	best inferred
6392	SDHD	ENSG00000204370	succinate dehydrogenase complex subunit D	protein-coding	NCBI	best inferred
6396	SEC13	ENSG00000157020	SEC13 homolog, nuclear pore and COPII coat complex component	protein-coding	NCBI	best inferred
6397	SEC14L1	ENSG00000129657	SEC14 like lipid binding 1	protein-coding	NCBI	best inferred
6398	SECTM1	ENSG00000141574	secreted and transmembrane 1	protein-coding	NCBI	best inferred
6399	TRAPPC2	ENSG00000196459	trafficking protein particle complex 2	protein-coding	NCBI	best inferred
6400	SEL1L	ENSG00000071537	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase	protein-coding	NCBI	best inferred
6401	SELE	ENSG00000007908	selectin E	protein-coding	NCBI	best inferred
6402	SELL	ENSG00000188404	selectin L	protein-coding	NCBI	best inferred
6403	SELP	ENSG00000174175	selectin P	protein-coding	NCBI	best inferred
6404	SELPLG	ENSG00000110876	selectin P ligand	protein-coding	NCBI	best inferred
6405	SEMA3F	ENSG00000001617	semaphorin 3F	protein-coding	NCBI	best inferred
6414	SELENOP	ENSG00000250722	selenoprotein P	protein-coding	NCBI	best inferred
6415	SELENOW	ENSG00000178980	selenoprotein W	protein-coding	NCBI	best inferred
6416	MAP2K4	ENSG00000065559	mitogen-activated protein kinase kinase 4	protein-coding	NCBI	best inferred
6418	SET	ENSG00000119335	SET nuclear proto-oncogene	protein-coding	NCBI	best inferred
6419	SETMAR	ENSG00000170364	SET domain and mariner transposase fusion gene	protein-coding	NCBI	best inferred
6421	SFPQ	ENSG00000116560	splicing factor proline and glutamine rich	protein-coding	NCBI	best inferred
6422	SFRP1	ENSG00000104332	secreted frizzled related protein 1	protein-coding	NCBI	best inferred
6424	SFRP4	ENSG00000106483	secreted frizzled related protein 4	protein-coding	NCBI	best inferred
6425	SFRP5	ENSG00000120057	secreted frizzled related protein 5	protein-coding	NCBI	best inferred
6426	SRSF1	ENSG00000136450	serine and arginine rich splicing factor 1	protein-coding	NCBI	best inferred
6428	SRSF3	ENSG00000112081	serine and arginine rich splicing factor 3	protein-coding	NCBI	best inferred
6429	SRSF4	ENSG00000116350	serine and arginine rich splicing factor 4	protein-coding	NCBI	best inferred
6430	SRSF5	ENSG00000100650	serine and arginine rich splicing factor 5	protein-coding	NCBI	best inferred
6431	SRSF6	ENSG00000124193	serine and arginine rich splicing factor 6	protein-coding	NCBI	best inferred
6432	SRSF7	ENSG00000115875	serine and arginine rich splicing factor 7	protein-coding	NCBI	best inferred
6433	SFSWAP	ENSG00000061936	splicing factor SWAP	protein-coding	NCBI	best inferred
6434	TRA2B	ENSG00000136527	transformer 2 beta homolog	protein-coding	NCBI	best inferred
6442	SGCA	ENSG00000108823	sarcoglycan alpha	protein-coding	NCBI	best inferred
6444	SGCD	ENSG00000170624	sarcoglycan delta	protein-coding	NCBI	best inferred
6445	SGCG	ENSG00000102683	sarcoglycan gamma	protein-coding	NCBI	best inferred
6446	SGK1	ENSG00000118515	serum/glucocorticoid regulated kinase 1	protein-coding	NCBI	best inferred
6447	SCG5	ENSG00000166922	secretogranin V	protein-coding	NCBI	best inferred
6448	SGSH	ENSG00000181523	N-sulfoglucosamine sulfohydrolase	protein-coding	NCBI	best inferred
6449	SGTA	ENSG00000104969	small glutamine rich tetratricopeptide repeat containing alpha	protein-coding	NCBI	best inferred
